13794.36628	0.133053	87.482
13824.88479	0.133444	87.682
13855.4033	0.133542	87.882
13898.12922	0.133737	88.082
13928.64773	0.134128	88.282
13962.21809	0.134617	88.482
14001.89215	0.134617	88.682
14026.30696	0.135399	88.882
14056.82547	0.135302	89.082
14090.39583	0.135693	89.282
14130.06989	0.136084	89.482
14157.53655	0.136475	89.682
14188.05506	0.136572	89.882
14224.67727	0.137159	90.082
14258.24763	0.137355	90.282
14294.86984	0.13755	90.482
14325.38835	0.137843	90.682
14355.90686	0.138137	90.882
14392.52907	0.138528	91.082
14432.20313	0.139114	91.282
14462.72164	0.13931	91.482
14493.24015	0.139505	91.682
14526.81051	0.139896	91.882
14560.38087	0.140287	92.082
14593.95123	0.140776	92.282
14633.62529	0.140874	92.482
14654.98825	0.141461	92.682
14694.66231	0.141852	92.882
14728.23267	0.141949	93.082
14761.80303	0.142145	93.282
14801.4771	0.142536	93.482
14831.99561	0.143025	93.682
14865.56597	0.14322	93.882
14899.13633	0.144002	94.082
14935.75854	0.144198	94.282
14966.27705	0.1441	94.482
14999.84741	0.144687	94.682
15042.57332	0.145273	94.882
15073.09183	0.145371	95.082
15103.61034	0.14586	95.282
15143.2844	0.145958	95.482
15170.75106	0.146251	95.682
15207.37327	0.146544	95.882
15243.99548	0.146837	96.082
15277.56584	0.147326	96.282
15314.18806	0.14762	96.482
15347.75842	0.147815	96.682
15381.32878	0.148304	96.882
15414.89914	0.148597	97.082
15439.31394	0.149086	97.282
15478.98801	0.149184	97.482
15521.71392	0.149477	97.682
15549.18058	0.149672	97.882
15585.80279	0.149868	98.082
15619.37315	0.150161	98.282
15655.99536	0.150846	98.482
15686.51387	0.150846	98.682
15720.08423	0.15153	98.882
15756.70644	0.151432	99.082
15793.32865	0.152117	99.282
15826.89901	0.152312	99.482
15860.46938	0.152899	99.682
15894.03974	0.152899	99.882
15924.55825	0.153094	100.082
15958.12861	0.153485	100.282
15997.80267	0.154072	100.482
16028.32118	0.154267	100.682
16058.83969	0.154658	100.882
16092.41005	0.154561	101.082
16119.87671	0.155049	101.282
16159.55077	0.155831	101.482
16193.12113	0.156027	101.682
16235.84704	0.156223	101.882
16257.21	0.156516	102.082
16278.57295	0.156614	102.282
16321.29887	0.157005	102.482
